Price,Locality,Condition,Text,Transmission,Fuel
3500.0,Rabat,Used - Good,Citroen c4 grand VTR +7 SEATER Licence paid till end october  good condition 16 hdi manual 2010  5/7 seater Licence maxium 375euro per year See less,Manual,Unknown
4700.0,San Pawl il-Baħar,Used - Good,"HYUNDAI ..I 30.....14 PETROL ....FULL EXTRAS.....MANUAL.....2012....TA MALTA HYUNDAI ..I 30.....14 PETROL ....FULL EXTRAS.....MANUAL.....2012....TA MALTA IN VERY GOOD CONDITION  PART EXCHANGE WELCOME  AIRCONDITION ...WORKING POWER STEERING  ELECTRIC WINDOWS  REMOTE CENTRAL LOCKING GOOD TIRES STEREO  MANUAL........WITH 115000 KMS 1.4 ENGINE ...2012 MODEL LICENCE PAID TILL END MARCH 2023 ... VRT DONE TILL MARCH 2024 DRIVES GREAT GOOD FIRST , DAILY OR FAMILY CAR TEL .. 7750 8850 See less",Manual,Electric
6500.0,Birżebbuġa,Used - Fair,"Bmw 1Series Coupe 118 Msport Bmw 1series Coupe 118 Msport Service done recently,  Low incurance  Licence goes up max £339 now £290 Economical Car Never gave me trouble  Well kept car 156000 miles Roof Sprayed black Recently New battrey just installed this week comes with 2yrs gurantee  Reason for selling, cause i need smaller car  P/e with vitz , swift may be considered.  Call : 99354498 See less",Manual,Unknown
2500.0,Żurrieq,Used - Fair,Vauxhall insignia 2010 for parts Engine siezed car for parts or repair .  2010 2.0 cdti vauxhall insignia .  187km. Preferably sell whole car  Licence paid till april 2023 See less,Manual,Unknown
2000.0,Birkirkara,Used - Good,"Citroen c3 2003 citroen c3  134k km (83k miles)  1.4 petrol manual License sep23 vrt 2024  Full extras ( ac, ps, ew, c/l, parking sensors)  Tires 2022, serviced recently  2 keys  Part exchange welcome See less",Manual,Unknown
2800.0,San Pawl il-Baħar,Used - Fair,Audi A 3 1.6 petrol Year 2000 Electrical windows Power steering 4 new tyres All services done Last service spend 1000 € I did everything what car needed See less,Manual,Petrol
8200.0,Birkirkara,Used - like new,2012 Alfa Romeo giulietta alfa romeo Giulietta  2.0 jtdm 170BHP  Leather seats Always garaged and cleaned  Low miles & and very smooth on the road  Price negotiable.  Call me on 99881052 See less,Manual,Unknown
2100.0,Qrendi,Used - like new,Golf MK 4 Manual 16 petrol Ta’ Malta 60Km In a very good condition 99726501 ,Manual,Petrol
5900.0,Żejtun,Used - Fair,2008 BMW 118d e87 Bmw 1 series 2008 145k miles full service history timing chain and clutch replaced licence 339e max 99136879 See less,Manual,Unknown
1700.0,Birżebbuġa,Used - Good,Vitz / Yaris TSpirit 2003 facelift Parts Garaged for parts or whole. ,Manual,Unknown
10000.0,Mqabba,Used - Fair,2015 Toyota yaris ta malta Toyota Yaris 1.3 Petrol Automatic Always serviced at Toyota ,Automatic,Petrol
7000.0,Xewkija,Used - Good,"Nissan Qashqai Tekna (Full Extras) 1.6L Petrol Manual This is a Nissan Qashqai Tekna, model with full extras such as leather interior, heated seats, bluetooth phone system, electric windows, etc.  Gearbox and transmission are solid. Just took the car to two garages to have it looked over and get everything fixed mechanically, so condition is good and bodywork is good, so please feel free to have it checked out by a mechanic yourself.  - Year of Registration 2009 - Transmission: Manual - Engine Size: 1.6 litre (1598 cc) - Fuel Type: Petrol - Mileage: 80k miles / 129k km - Gearbox: Manual - Colour: Grey - New front & read brake pads & discs (April 2023) - Front tyres replaced last year - Rear tyres replaced in last 2 years - Factory radio with built-in bluetooth handsfree - Full leather interior - Power steering - Electric windows - Remote lock - Panoramic roof - Keyless ignition - Last service: 25th August 2022 - Battery replaced August 2022 (with 2 year warranty) - Last VRT Feb 2023 at Axiaq, Xewkija (passed first time) - Road license is 556 euro / year and will not increase as at max (paid until February 2024) - Has spare license plate for pulling trailers  Car has served us well, but we are in need of an automatic as my partner does not have manual license.  Based in Xewkija (Gozo) if you want to take a look or have it inspected by a mechanic, although I visit Malta most Thursdays.  Please feel free to WhatsApp me on 99144223 or message through FB. See less",Automatic,Electric
16500.0,Sliema,Used - like new,"Audi TT Quattro Audi TT  S-Line  Automatic  59,000 miles  Petrol 2000 Car Tal malta 🇲🇹  2010  Priced to sell fast, negotiable  Call me or message on WhatsApp on 99670355  See less",Automatic,Petrol
15000.0,Mqabba,Used - Good,Jaguar XF Luxury D Auto Saloon 2011,Manual,Unknown
3300.0,Msida,Used - Fair,"Hyundai coupe Full extras, ac, leather seats msg me or call 79862986 ",Manual,Unknown
1300.0,Żejtun,Used - Fair,Renault clio Renault Clio 2005 Ta Malta Cheap licence Licence paid till march 2024 Vrt passed for 2 years 15 diesel Full extras Very economical 99604816 See less,Manual,Diesel
2300.0,Qormi,Used - Fair,2006 Renault megan Startja u suq ,Manual,Unknown
4900.0,Mqabba,Used - Fair,Toyota vitz japan automatic Full extras in very good quality condition 10petrol engine automatic transmission year 2006 140k miles 1 owner always have been service for more information visit our showroom in 336 cannon Road St venera PYMCA AUTO DEALER 99497043 77990187 See less,Automatic,Petrol
12000.0,Siġġiewi,Used - Good,"BMW 116D Call on 99852507  Part Exchange accepted   BMW 1 series Hatchback 2013/14  121,408 miles  Max license €339  Recently serviced, also with new change of timing chain, Body in excellent condition with no Dents  Gearbox: Automatic  Engine type:  diesel  Charge system:  turbocharger  Additional features:  BMW TwinPower Turbo with variable geometry turbocharger, magnetic valve injectors 1600 bar, start&stop See less",Automatic,Diesel
1300.0,San Pawl il-Baħar,Used - Fair,Citroen c2 1.4 vtr Citroen C2 1.4 VTR license expired 460e Need to repear right fender ,Manual,Unknown
6500.0,Żebbuġ,Used - Fair,BMW 525 Mint condition Mobile: 99838132 License €270 ,Manual,Unknown
7000.0,Żurrieq,Used - Fair,Nissan z350 cabrio 2006 For fast sale  Note to be registered is a lot that way meaby for race out road use  Or part out and sell in parts car is amazing  New battery Drive See less,Manual,Unknown
1750.0,Swieqi,Used - Fair,Toyota starlet manual 99711081 Diesel manual ,Manual,Diesel
5500.0,Ħamrun,Used - Good,Chrysler ta Malta good condition Call 99459946 / 77248193 ,Manual,Unknown
3600.0,Ta' Xbiex,Used - Good,Citroen C5 ta Malta Ta Malta 16 Diesel Part Exchange Accepted For more information call or message on 77366695 ,Manual,Diesel
2800.0,Luqa,Used - like new,Ford Escort MK6 For Sale. One Owner. Manual Transmission. Ford Escort MK6 1.4 LX petrol always garaged ,Manual,Petrol
2800.0,Bormla,Used - Fair,Opel astra gtc Opel astra gtc 14 petrol. Tpartit ta toyota tercel 15d jew cash mob 77367733 ,Manual,Petrol
2800.0,Balzan,Used - Fair,Isuzu 1990 2.7ltr Diesel. LWB Engine excellent. Interior good. Bodywork needs attention to become a Classic and pass VRT 1 owner for 28 years. 278000 km99496988. See less,Manual,Diesel
4480.0,Birkirkara,Used - Good,Suzuki swift (Ta Malta) Suzuki swift  2010 model 1248cc diesel engine  Manual transmission  Bought new locally  83k ready fully serviced  Very good condition   Deposit and monthly payments directly with us accepted/ foreigners welcome   Sonic Auto Dealer b’kara where prices and quality comes first   Contact us on:99440022  23-42 Mannarinu road B’kara  (Next to James caterers supermarket) https://goo.gl/maps/XLdhsgFHV6iQxqSp9 See less,Manual,Diesel
13000.0,Luqa,Used - Fair,Oldsmobile 1965 For Restoration Unique opportunity to buy an Oldsmobile 1965 for restoration (model is the same as the one in the picture). Price includes original V8 engine with gearbox. Ideal for wedding cars business or a classic enthusiast. Possibly no other model like this in Malta.  See less,Manual,Unknown
1800.0,Ħamrun,Used - like new,Toyota tercel ta malta 1 owner petrol manal cemplu biss 99007985 Cemplu biss ax muhx tijaj 99007985 (mario) ,Manual,Petrol
4500.0,Żejtun,Used - Good,FORD FOCUS ESTATE FORD ✅ 1.6 HDI ✅  Very Economic ✅ 5 Door ✅ Diesel ✅ Service Done ✅  License paid till December 23 ✅ ,Manual,Diesel
14000.0,Żebbuġ,Used - like new,"Citroen C3 2017 25000km only, one lady owner, always kept in a garage. Full extras including navigation. In perfect condition never in any accidents. See less",Manual,Unknown
10500.0,Mġarr,Used - like new,Volvo V40 D2 Volvo V40 D2. Yeah 2013. Registered in UK. 140000 km. New clutch. New cambelt. New 4 injector gaskets. In perfect conditions and ready to run an additional 100k km with no problems. See less,Manual,Unknown
3800.0,Żejtun,Used - Fair,"Toyota Starlet Diesel Manual Toyota Starlet upgraded with all exterior and interior 1998 Glanza V parts, approx. 175,000 kms. Very econmical & with old licence scheme. Bridgestone Tyres. See less",Manual,Diesel
14500.0,Żebbuġ,Used - Good,TOYOTA HILUX IN VERY GOOD CONDITION 30 LTR MAUNAL CALL 7705 7099 TOYOTA HILUX  IN VERY GOOD CONDITION  30 MAUNAL AIR-CONDITION  CENTRAL LOCK  POWER STERING  4X4 2KEYS AND MUCH MORE  CALL 7705 7099 See less,Manual,Unknown
10750.0,San Pawl il-Baħar,Used - Fair,1984 Citroen 2cv charleston charleston CITROEN 2CV CHARLESTON from 1984 totally restored with photographic tests of the original license plates revised total check on the engine and electronics always kept in the garage. Next week I will be in Malta for a few days for those interested in visioning. tel + [hidden information]8 / + [hidden information]90. See less,Manual,Unknown
7700.0,Sliema,Used - Good,"Volkswagen *Will sell parts separately*  Unfinished Project previous owner spent over 15k in aftermarket parts. Uk Logbook All brand new parts never used :   Facet fuel Pump Black diamond ceramic coated disc breaks Set Lowering springs 4 in 1 Manifold + from front to rear stainless steel silencer worth over €1600 Shadow brand gauges worth €700 Steering G40 model €400 All brand new balljoints fitted, vr6 strut bar, vr6 wishbones, brand new pulley, brand new timing belt, pump & alternator Italian 40s Webers + trumpets €1100 Aftermarket aluminium Radiator Fuel Pipes brand new New Rims + Tyres Sunroof, Electric Automatic Spoiler Obp Gas Pedal Vw Motorsport Gear knob  Aftermarket rare grill + eyebrows New clutch, pressure plate and lighter flywheel & more   Will consider selling parts separately from the car.  Price - €7700 See less See less",Automatic,Electric
15500.0,Żebbuġ,Used - Fair,Mitsubishi ASX Mitsubishi ASX 2015 Model ✅️✅️ Only 79000Km ✔️✔️✔️ Manual 16hp Petrol  ⛽️  Local Car 🗯 One Owner  Pan Roof  Reverse camera ✅️✅️ Parking sensors Full Extras Mobile 📱 99497951 See less,Manual,Petrol
6900.0,Mosta,Used - Good,2007 Jaguar s-type Tel: 79431080  Jaguar S type ta Malta 3l Automatic Low milage 40000 Good condition Liċenzja ta' Malta Full extras See less,Automatic,Unknown
16800.0,Msida,Used - Fair,RENUALT KADJAR 16 DIESEL FULL EXTRAS PARTEXCHANGE WELCOME CALL 77456579 OR 99456579 RENUALT KADJAR 16 DIESEL MANUAL TRANSMISION 46000 MILAGE 2016 MODEL X 2 KEYS  FULL EXTRAS INCLUDING UPGRADE FACTORY SOUND SYSTEM SAT NAV AND MUCH MORE  PARTEXCHANGE MAYBE WELCOME  LIKE OUR PAGE ON FACEBOOK RODCARS  CALL OR SMS ON 77456579 OR 99456579 WHATSAP 77456579 See less,Manual,Diesel
5400.0,Valletta,Used - Fair,2009 Smart for two cabriolette,Manual,Unknown
19500.0,Naxxar,Used - Fair,Kia Stonic Brand new and 6 years of warranty. Automatic  Apple and android auto Only 11.000 KM 1000 turbo  WhatsApp number [hidden information] See less,Automatic,Unknown
3000.0,Ħamrun,Used - Fair,Subaru Price negotiable Subaru 18 Petrol Classic Price negotiable ,Manual,Petrol
1700.0,Birżebbuġa,Used - Fair,"Chevrolet Lacetti Year-2004 Engine-16 petrol Gearbox-manual Ta malta 🇲🇹 Full extras✅️ A/C❄️ 61,000 km✅️ VRT every 2 years✅️  CALLS ONLY 79659638 THIS IS NOT MY CAR See less",Manual,Petrol
21500.0,Ħamrun,Used - Fair,Mercedes-Benz SLK250 Immaculate Condition!! Convertable!! Sport Edition!! Uk Import!! 2013!! Automatic!! 70k Miles!! Licence 374eur max!! 2.2 Diesel!! For more info call on 79498860!! See less,Automatic,Diesel
1000.0,Bormla,Used - Fair,"Subaru Mk4 Van The Price Is Definitely Worth It. Need To sell Fast 1986 Subaru Mk4  700cc also called Samber  Becomes very RARE this lovely van in future  (NOTE this not subaru E 10 or E12) 2 cylinder engine needs some service but still run. Engine is in back of the van like VW. Service done by professional mechanic  Change radiator, change clutch & Pressure plate Done. So Sad to sell this Baby but I dont have time to restore it. See less",Manual,Unknown
58000.0,Ta' Xbiex,Used - like new,Tesla model s 543 kW (738 CV) Electric  101000kms Automatic  ,Automatic,Electric
18500.0,Żabbar,Used - Fair,"2017 BMW 118d 10k miles! new BMW 1 Series 118d F20 N Late 2017 model Factory updated interior, cluster and iDrive 118 Diesel Manual 2 keys Car is still in a NEW condition Only 10,000 miles Parking sensors  Full extras Very cheap licence Totally standard  Contact on 79272722 See less",Manual,Diesel
8400.0,Msida,Used - like new,PEUGEOT 208 Peugeot 208  -2016 model -Engine 12 -Petrol -Manual -EURO 6B -Ta’ Malta  Very economical car for everyday use!  VERY GOOD CONDITION! MUST BE SEEN!  MONTHLY INSTALLMENTS ACCEPTED! LOW DEPOSIT!  Price: €8400  Call on 79239401/99579707 See less,Manual,Petrol
16500.0,Għargħur,Used - Good,Toyota Hilux 2.5 4wd 2009 Toyota hilux 2009 2.5l d4d 4wd Manual Call 99514135 ,Manual,Unknown
11900.0,Naxxar,Used - Fair,Mazda demio skyactive Mazda skyactiv  turing package  . Petrol . 45000 km . Year 2016 call mark 99433288 ,Manual,Petrol
25000.0,Birżebbuġa,Used - Fair,2015 Land Rover evoque dynamic One owner. Manual Transmission.  This car comes with :  Fuji White  17in Alloy Wheels Bluetooth telephone connectivity  Cruise control  EPAS  Parking distance sensors front and rear  Service interval indicator  Stop/start system  Trip computer  Voice control system  Diesel particulate filter  Auxiliary Audio Jack  Bluetooth audio streaming  DAB Digital radio  InControl protect  Steering wheel mounted audio/cruise controls  Anthracite side sills  Auto dimming rear view mirror  Automatic headlamp activation  Black fog light surrounds  Body colour door handles  Body coloured bumpers  Brunel grille surround and fender vents  Brunel tailgate finish  Heated rear windscreen  Power front/rear windows with global close  Rain sensor windscreen wipers  Rear wiper  Trailer stability assist  12V power point in luggage area  60/40 split folding rear seat  Air quality sensor  Ambient interior lighting  Auto climate control with air filtration  Carpet mats  Centre console storage with lid  Driver/passenger sunvisors and illuminated vanity mirrors  Footwell illumination  Front centre armrest with 2 cupholders  Front head restraints  Front map lights  Grained Leather upholstery  Height/reach adjustable steering column  Illuminated glovebox  Isofix child seat preparation  Lashing points  Leather gear knob  Leather steering wheel  Luggage compartment lighting  Luggage cover  Rear air con vents  Rear centre head restraint  Rear headrests  Rear seat centre armrest  3 rear 3 point seatbelts  ABS/EBD  Driver and passenger airbags  Drivers knee airbag  DSC - Dynamic Stability Control  DTC - Drag torque control  EBA  Electronic parking brake  Electronic traction control  Front seatbelt pretensioners with force limiters  Front side airbags with curtain airbags  Height adjustable front seatbelts  Hill start assist  Roll stability control  Seatbelt warning  Tyre pressure monitoring system  Alarm  Immobiliser  Locking wheel nuts See less,Automatic,Diesel
11999.0,Żejtun,Used - Fair,Vw tiguan automatic tdi ta malta Automatic tdi ta malta 80k miles  Part exchange considered  50% deposit monthly payments  Accepted full cream leather panoramic roof and more  Call 79963170 See less,Automatic,Unknown
